iter	Passed	Remaining
10008	220099	219703
10009	220122	219682
10010	220147	219663
10011	220171	219643
10012	220195	219623
10013	220219	219603
10014	220242	219582
10015	220266	219562
10016	220289	219541
10017	220314	219522
10018	220338	219502
10019	220363	219483
10020	220385	219461
10021	220408	219441
10022	220433	219421
10023	220457	219401
10024	220482	219382
10025	220505	219362
10026	220529	219341
10027	220551	219320
10028	220576	219300
10029	220598	219278
10030	220621	219257
10031	220645	219237
10032	220668	219216
10033	220691	219196
10034	220715	219176
10035	220740	219157
10036	220767	219139
10037	220790	219119
10038	220814	219099
10039	220840	219080
10040	220864	219060
10041	220889	219041
10042	220913	219021
10043	220938	219002
10044	220962	218982
10045	220985	218961
10046	221008	218940
10047	221030	218918
10048	221053	218897
10049	221077	218878
10050	221103	218859
10051	221127	218839
10052	221152	218821
10053	221177	218801
10054	221202	218783
10055	221227	218763
10056	221251	218743
10057	221276	218724
10058	221301	218705
10059	221325	218685
10060	221349	218664
10061	221373	218645
10062	221396	218624
10063	221420	218603
10064	221444	218584
10065	221469	218564
10066	221491	218542
10067	221512	218520
10068	221534	218498
10069	221556	218476
10070	221579	218454
10071	221600	218432
10072	221621	218409
10073	221643	218387
10074	221664	218364
10075	221684	218340
10076	221705	218317
10077	221729	218296
10078	221748	218272
10079	221771	218251
10080	221794	218230
10081	221817	218208
10082	221839	218187
10083	221863	218166
10084	221884	218144
10085	221905	218121
10086	221926	218098
10087	221948	218076
10088	221969	218052
10089	221990	218029
10090	222011	218006
10091	222033	217985
10092	222054	217962
10093	222077	217941
10094	222098	217917
10095	222120	217896
10096	222141	217873
10097	222164	217852
10098	222185	217829
10099	222206	217806
10100	222226	217782
10101	222246	217758
10102	222267	217735
10103	222289	217713
10104	222310	217690
10105	222331	217667
10106	222354	217646
10107	222375	217623
10108	222396	217600
10109	222417	217577
10110	222439	217555
10111	222461	217533
10112	222485	217513
10113	222508	217492
10114	222530	217470
10115	222551	217447
10116	222572	217424
10117	222594	217402
10118	222616	217380
10119	222640	217360
10120	222661	217337
10121	222683	217315
10122	222704	217292
10123	222725	217269
10124	222747	217247
10125	222768	217225
10126	222790	217203
10127	222813	217181
10128	222835	217159
10129	222859	217139
10130	222883	217119
10131	222907	217099
10132	222932	217080
10133	222956	217060
10134	222980	217040
10135	223005	217021
10136	223030	217001
10137	223054	216982
10138	223079	216962
10139	223103	216942
10140	223128	216924
10141	223152	216903
10142	223176	216883
10143	223201	216864
10144	223223	216842
10145	223247	216822
10146	223271	216802
10147	223295	216782
10148	223320	216762
10149	223342	216741
10150	223369	216723
10151	223393	216703
10152	223414	216680
10153	223435	216658
10154	223457	216635
10155	223479	216614
10156	223501	216592
10157	223523	216570
10158	223544	216547
10159	223566	216525
10160	223587	216502
10161	223608	216479
10162	223631	216457
10163	223652	216435
10164	223674	216412
10165	223695	216390
10166	223716	216366
10167	223738	216344
10168	223759	216321
10169	223780	216298
10170	223801	216275
10171	223821	216252
10172	223844	216230
10173	223865	216208
10174	223886	216185
10175	223909	216164
10176	223930	216141
10177	223950	216117
10178	223970	216093
10179	223993	216071
10180	224012	216047
10181	224034	216025
10182	224055	216002
10183	224076	215979
10184	224096	215955
10185	224118	215933
10186	224140	215911
10187	224161	215888
10188	224182	215865
10189	224205	215844
10190	224226	215821
10191	224246	215797
10192	224266	215773
10193	224289	215752
10194	224311	215730
10195	224334	215709
10196	224358	215689
10197	224383	215670
10198	224407	215650
10199	224433	215631
10200	224458	215612
10201	224481	215592
10202	224505	215572
10203	224527	215550
10204	224552	215530
10205	224576	215510
10206	224601	215491
10207	224625	215471
10208	224650	215452
10209	224675	215433
10210	224699	215412
10211	224723	215393
10212	224746	215372
10213	224771	215352
10214	224795	215332
10215	224820	215313
10216	224843	215293
10217	224867	215272
10218	224891	215252
10219	224916	215233
10220	224941	215214
10221	224965	215193
10222	224988	215173
10223	225012	215153
10224	225036	215132
10225	225061	215113
10226	225084	215092
10227	225106	215070
10228	225131	215050
10229	225154	215030
10230	225179	215010
10231	225204	214991
10232	225229	214972
10233	225253	214952
10234	225279	214934
10235	225303	214914
10236	225328	214895
10237	225353	214875
10238	225377	214855
10239	225401	214835
10240	225425	214815
10241	225450	214796
10242	225471	214773
10243	225496	214753
10244	225519	214733
10245	225543	214713
10246	225567	214692
10247	225590	214672
10248	225615	214652
10249	225639	214632
10250	225661	214611
10251	225686	214591
10252	225710	214571
10253	225736	214552
10254	225760	214533
10255	225784	214512
10256	225809	214493
10257	225834	214474
10258	225858	214454
10259	225883	214435
10260	225907	214415
10261	225932	214396
10262	225958	214377
10263	225983	214358
10264	226007	214338
10265	226032	214318
10266	226058	214300
10267	226082	214280
10268	226107	214261
10269	226131	214241
10270	226154	214220
10271	226178	214200
10272	226202	214180
10273	226227	214160
10274	226250	214139
10275	226273	214118
10276	226296	214098
10277	226320	214077
10278	226344	214057
10279	226366	214035
10280	226391	214015
10281	226415	213995
10282	226438	213975
10283	226462	213954
10284	226484	213932
10285	226508	213912
10286	226530	213890
10287	226554	213870
10288	226578	213850
10289	226602	213830
10290	226626	213809
10291	226649	213788
10292	226673	213768
10293	226697	213748
10294	226721	213728
10295	226745	213707
10296	226769	213687
10297	226794	213668
10298	226817	213647
10299	226841	213627
10300	226866	213607
10301	226890	213587
10302	226915	213568
10303	226938	213548
10304	226962	213527
10305	226986	213507
10306	227011	213487
10307	227033	213466
10308	227057	213446
10309	227082	213426
10310	227107	213407
10311	227131	213387
10312	227155	213367
10313	227179	213347
10314	227204	213327
10315	227229	213308
10316	227252	213287
10317	227276	213267
10318	227299	213246
10319	227324	213226
10320	227348	213206
10321	227370	213184
10322	227394	213164
10323	227415	213141
10324	227437	213119
10325	227458	213095
10326	227479	213073
10327	227501	213051
10328	227522	213028
10329	227543	213004
10330	227564	212982
10331	227585	212959
10332	227605	212935
10333	227626	212912
10334	227647	212889
10335	227669	212867
10336	227691	212845
10337	227714	212824
10338	227737	212802
10339	227759	212781
10340	227780	212757
10341	227802	212735
10342	227824	212713
10343	227847	212692
10344	227869	212671
10345	227890	212647
10346	227912	212626
10347	227935	212605
10348	227955	212581
10349	227978	212559
10350	227999	212537
10351	228022	212515
10352	228044	212493
10353	228065	212470
10354	228087	212448
10355	228110	212427
10356	228134	212407
10357	228159	212388
10358	228184	212368
10359	228210	212350
10360	228234	212330
10361	228258	212310
10362	228284	212291
10363	228306	212269
10364	228329	212248
10365	228353	212228
10366	228378	212209
10367	228403	212189
10368	228427	212169
10369	228452	212149
10370	228475	212128
10371	228498	212107
10372	228520	212085
10373	228543	212065
10374	228566	212043
10375	228589	212022
10376	228612	212001
10377	228635	211980
10378	228658	211959
10379	228683	211939
10380	228707	211919
10381	228731	211899
10382	228755	211878
10383	228778	211858
10384	228801	211836
10385	228824	211815
10386	228845	211792
10387	228869	211772
10388	228892	211751
10389	228915	211730
10390	228937	211707
10391	228961	211687
10392	228984	211667
10393	229007	211646
10394	229032	211626
10395	229056	211606
10396	229079	211585
10397	229104	211565
10398	229129	211546
10399	229154	211526
10400	229180	211508
10401	229205	211489
10402	229229	211469
10403	229254	211449
10404	229278	211429
10405	229300	211407
10406	229324	211387
10407	229348	211367
10408	229373	211347
10409	229397	211327
10410	229421	211307
10411	229445	211287
10412	229471	211268
10413	229495	211248
10414	229519	211228
10415	229543	211208
10416	229567	211188
10417	229591	211167
10418	229614	211147
10419	229638	211126
10420	229662	211106
10421	229687	211086
10422	229710	211065
10423	229734	211045
10424	229757	211024
10425	229781	211004
10426	229805	210984
10427	229829	210963
10428	229853	210942
10429	229876	210922
10430	229900	210902
10431	229925	210882
10432	229949	210862
10433	229973	210842
10434	229998	210822
10435	230022	210802
10436	230047	210783
10437	230071	210762
10438	230096	210743
10439	230122	210725
10440	230147	210706
10441	230171	210686
10442	230195	210665
10443	230219	210645
10444	230242	210623
10445	230267	210604
10446	230291	210584
10447	230315	210563
10448	230340	210544
10449	230364	210524
10450	230388	210504
10451	230412	210483
10452	230435	210462
10453	230460	210443
10454	230484	210423
10455	230506	210401
10456	230530	210380
10457	230554	210360
10458	230577	210339
10459	230601	210319
10460	230624	210298
10461	230647	210277
10462	230671	210256
10463	230695	210235
10464	230718	210215
10465	230742	210194
10466	230766	210174
10467	230790	210154
10468	230816	210135
10469	230840	210115
10470	230866	210096
10471	230890	210076
10472	230914	210056
10473	230938	210036
10474	230964	210017
10475	230987	209996
10476	231012	209977
10477	231035	209956
10478	231059	209935
10479	231081	209914
10480	231105	209893
10481	231127	209871
10482	231151	209850
10483	231172	209828
10484	231194	209806
10485	231216	209783
10486	231238	209761
10487	231262	209741
10488	231284	209719
10489	231307	209698
10490	231330	209677
10491	231354	209657
10492	231377	209635
10493	231401	209615
10494	231424	209594
10495	231446	209572
10496	231470	209551
10497	231492	209529
10498	231515	209508
10499	231538	209486
10500	231561	209466
10501	231585	209445
10502	231609	209425
10503	231632	209404
10504	231655	209382
10505	231678	209362
10506	231702	209341
10507	231724	209319
10508	231746	209297
10509	231770	209277
10510	231793	209256
10511	231818	209236
10512	231842	209216
10513	231866	209195
10514	231888	209174
10515	231910	209151
10516	231934	209131
10517	231956	209109
10518	231979	209088
10519	232002	209066
10520	232024	209044
10521	232047	209023
10522	232069	209001
10523	232092	208980
10524	232114	208958
10525	232138	208938
10526	232162	208917
10527	232185	208896
10528	232208	208875
10529	232230	208853
10530	232254	208832
10531	232277	208811
10532	232301	208791
10533	232325	208770
10534	232349	208750
10535	232372	208729
10536	232396	208709
10537	232419	208687
10538	232441	208666
10539	232464	208644
10540	232488	208624
10541	232511	208603
10542	232533	208580
10543	232557	208560
10544	232581	208540
10545	232605	208520
10546	232628	208499
10547	232652	208478
10548	232677	208459
10549	232702	208439
10550	232726	208419
10551	232749	208397
10552	232771	208375
10553	232795	208355
10554	232817	208333
10555	232838	208310
10556	232860	208288
10557	232883	208267
10558	232905	208245
10559	232927	208223
10560	232947	208199
10561	232968	208176
10562	232991	208154
10563	233013	208133
10564	233035	208110
10565	233058	208089
10566	233080	208066
10567	233101	208044
10568	233124	208023
10569	233147	208002
10570	233170	207980
10571	233191	207958
10572	233213	207936
10573	233235	207913
10574	233258	207892
10575	233282	207872
10576	233304	207849
10577	233327	207828
10578	233353	207809
10579	233375	207788
10580	233398	207766
10581	233420	207744
10582	233442	207722
10583	233463	207699
10584	233487	207678
10585	233509	207656
10586	233531	207634
10587	233554	207613
10588	233576	207591
10589	233598	207569
10590	233620	207547
10591	233642	207524
10592	233663	207502
10593	233684	207479
10594	233706	207457
10595	233729	207436
10596	233751	207413
10597	233773	207391
10598	233794	207368
10599	233817	207347
10600	233840	207325
10601	233863	207305
10602	233885	207283
10603	233908	207261
10604	233931	207240
10605	233951	207217
10606	233973	207194
10607	233994	207171
10608	234016	207149
10609	234039	207128
10610	234061	207105
10611	234084	207084
10612	234106	207062
10613	234128	207040
10614	234150	207018
10615	234173	206996
10616	234194	206974
10617	234215	206951
10618	234239	206931
10619	234262	206909
10620	234282	206886
10621	234304	206863
10622	234326	206841
10623	234348	206819
10624	234370	206797
10625	234392	206775
10626	234414	206753
10627	234437	206732
10628	234459	206710
10629	234481	206687
10630	234503	206665
10631	234525	206643
10632	234547	206621
10633	234568	206598
10634	234589	206575
10635	234611	206553
10636	234632	206529
10637	234654	206508
10638	234676	206486
10639	234697	206463
10640	234719	206441
10641	234741	206418
10642	234761	206394
10643	234782	206371
10644	234802	206348
10645	234824	206326
10646	234846	206303
10647	234868	206281
10648	234890	206260
10649	234912	206237
10650	234933	206214
10651	234954	206191
10652	234974	206167
10653	234995	206144
10654	235017	206122
10655	235038	206099
10656	235057	206075
10657	235078	206052
10658	235100	206030
10659	235121	206007
10660	235142	205983
10661	235163	205960
10662	235183	205937
10663	235205	205915
10664	235228	205894
10665	235250	205871
10666	235271	205848
10667	235292	205825
10668	235312	205802
10669	235336	205781
10670	235356	205757
10671	235377	205734
10672	235399	205712
10673	235420	205689
10674	235441	205666
10675	235462	205643
10676	235482	205620
10677	235504	205597
10678	235525	205574
10679	235548	205553
10680	235569	205530
10681	235591	205508
10682	235611	205484
10683	235633	205462
10684	235654	205439
10685	235675	205417
10686	235697	205394
10687	235719	205372
10688	235739	205348
10689	235760	205325
10690	235782	205303
10691	235804	205281
10692	235825	205258
10693	235847	205235
10694	235868	205213
10695	235888	205189
10696	235908	205165
10697	235930	205143
10698	235951	205120
10699	235972	205097
10700	235993	205075
10701	236015	205052
10702	236037	205030
10703	236059	205008
10704	236080	204985
10705	236101	204962
10706	236122	204939
10707	236143	204916
10708	236165	204894
10709	236187	204871
10710	236208	204848
10711	236229	204826
10712	236253	204805
10713	236275	204783
10714	236296	204761
10715	236318	204738
10716	236339	204716
10717	236362	204694
10718	236384	204672
10719	236408	204652
10720	236430	204630
10721	236453	204608
10722	236475	204587
10723	236498	204565
10724	236520	204543
10725	236543	204521
10726	236565	204499
10727	236586	204477
10728	236608	204454
10729	236630	204432
10730	236654	204412
10731	236677	204391
10732	236702	204371
10733	236727	204351
10734	236751	204332
10735	236776	204311
10736	236799	204291
10737	236825	204272
10738	236849	204251
10739	236872	204231
10740	236898	204212
10741	236923	204193
10742	236947	204171
10743	236971	204152
10744	236996	204132
10745	237020	204111
10746	237044	204091
10747	237068	204071
10748	237093	204051
10749	237118	204031
10750	237141	204010
10751	237167	203992
10752	237191	203971
10753	237216	203952
10754	237240	203932
10755	237264	203911
10756	237287	203890
10757	237311	203870
10758	237335	203849
10759	237360	203830
10760	237384	203809
10761	237408	203788
10762	237432	203769
10763	237456	203748
10764	237480	203728
10765	237504	203707
10766	237528	203687
10767	237552	203666
10768	237576	203646
10769	237601	203627
10770	237625	203606
10771	237650	203586
10772	237675	203567
10773	237699	203547
10774	237724	203527
10775	237749	203507
10776	237774	203488
10777	237798	203467
10778	237822	203447
10779	237846	203426
10780	237871	203407
10781	237896	203387
10782	237919	203366
10783	237941	203344
10784	237966	203325
10785	237990	203305
10786	238014	203284
10787	238039	203264
10788	238063	203244
10789	238086	203223
10790	238112	203204
10791	238136	203183
10792	238160	203163
10793	238185	203143
10794	238208	203122
10795	238233	203102
10796	238257	203082
10797	238279	203060
10798	238302	203039
10799	238327	203019
10800	238351	202999
10801	238374	202978
10802	238399	202958
10803	238423	202937
10804	238446	202916
10805	238471	202896
10806	238495	202876
10807	238519	202856
10808	238544	202836
10809	238568	202816
10810	238592	202795
10811	238616	202775
10812	238640	202755
10813	238663	202733
10814	238687	202713
10815	238710	202692
10816	238735	202672
10817	238759	202652
10818	238781	202630
10819	238804	202608
10820	238827	202587
10821	238850	202565
10822	238873	202544
10823	238896	202523
10824	238918	202501
10825	238940	202479
10826	238964	202458
10827	238987	202437
10828	239007	202413
10829	239030	202392
10830	239053	202370
10831	239075	202349
10832	239099	202328
10833	239120	202305
10834	239141	202282
10835	239163	202260
10836	239185	202237
10837	239206	202215
10838	239229	202194
10839	239251	202171
10840	239272	202149
10841	239293	202125
10842	239313	202102
10843	239334	202079
10844	239355	202055
10845	239375	202032
10846	239398	202010
10847	239419	201988
10848	239441	201965
10849	239461	201942
10850	239483	201920
10851	239505	201897
10852	239527	201875
10853	239550	201854
10854	239573	201833
10855	239595	201811
10856	239618	201789
10857	239639	201766
10858	239660	201744
10859	239681	201721
10860	239703	201698
10861	239726	201677
10862	239748	201655
10863	239771	201633
10864	239794	201612
10865	239816	201590
10866	239836	201566
10867	239860	201546
10868	239882	201524
10869	239905	201503
10870	239926	201480
10871	239948	201458
10872	239970	201435
10873	239992	201413
10874	240013	201390
10875	240035	201368
10876	240058	201347
10877	240081	201325
10878	240102	201303
10879	240125	201281
10880	240148	201260
10881	240170	201238
10882	240192	201216
10883	240214	201194
10884	240234	201170
10885	240256	201148
10886	240279	201127
10887	240302	201105
10888	240325	201084
10889	240347	201062
10890	240371	201041
10891	240393	201019
10892	240413	200996
10893	240436	200974
10894	240457	200951
10895	240479	200929
10896	240501	200906
10897	240521	200883
10898	240543	200861
10899	240565	200839
10900	240587	200817
10901	240609	200794
10902	240631	200772
10903	240654	200751
10904	240676	200729
10905	240700	200709
10906	240722	200686
10907	240745	200665
10908	240767	200642
10909	240788	200620
10910	240810	200597
10911	240832	200575
10912	240857	200556
10913	240880	200534
10914	240900	200511
10915	240923	200489
10916	240944	200467
10917	240967	200445
10918	240990	200424
10919	241014	200404
10920	241037	200383
10921	241059	200360
10922	241082	200339
10923	241105	200317
10924	241127	200295
10925	241149	200273
10926	241171	200251
10927	241194	200230
10928	241217	200208
10929	241240	200187
10930	241262	200165
10931	241286	200144
10932	241309	200123
10933	241332	200102
10934	241354	200080
10935	241378	200060
10936	241401	200038
10937	241425	200017
10938	241449	199997
10939	241470	199974
10940	241494	199954
10941	241517	199932
10942	241540	199911
10943	241563	199890
10944	241588	199870
10945	241611	199849
10946	241634	199827
10947	241657	199807
10948	241680	199785
10949	241704	199764
10950	241728	199744
10951	241750	199722
10952	241773	199701
10953	241797	199680
10954	241820	199659
10955	241845	199639
10956	241868	199617
10957	241891	199597
10958	241913	199574
10959	241936	199553
10960	241961	199533
10961	241984	199512
10962	242006	199490
10963	242029	199468
10964	242051	199447
10965	242076	199427
10966	242099	199406
10967	242123	199385
10968	242144	199362
10969	242167	199341
10970	242190	199319
10971	242212	199297
10972	242234	199275
10973	242257	199254
10974	242280	199233
10975	242303	199211
10976	242327	199190
10977	242349	199169
10978	242372	199147
10979	242394	199125
10980	242418	199104
10981	242440	199083
10982	242464	199062
10983	242487	199041
10984	242510	199020
10985	242533	198998
10986	242556	198977
10987	242579	198955
10988	242602	198934
10989	242626	198913
10990	242650	198893
10991	242674	198872
10992	242698	198852
10993	242719	198829
10994	242742	198807
10995	242764	198785
10996	242785	198762
10997	242809	198742
10998	242831	198720
10999	242853	198698
11000	242876	198677
11001	242898	198655
11002	242922	198634
11003	242947	198614
11004	242970	198593
11005	242995	198573
11006	243019	198552
11007	243042	198531
11008	243065	198510
11009	243088	198489
11010	243110	198467
11011	243133	198445
11012	243156	198424
11013	243180	198403
11014	243203	198382
11015	243225	198360
11016	243247	198338
11017	243269	198316
11018	243291	198293
11019	243314	198272
11020	243336	198250
11021	243360	198229
11022	243380	198205
11023	243402	198184
11024	243424	198162
11025	243447	198140
11026	243469	198118
11027	243492	198096
11028	243514	198074
11029	243536	198052
11030	243559	198031
11031	243581	198009
11032	243603	197986
11033	243626	197965
11034	243648	197943
11035	243670	197921
11036	243692	197899
11037	243715	197878
11038	243737	197855
11039	243760	197834
11040	243782	197812
11041	243803	197789
11042	243823	197765
11043	243844	197742
11044	243865	197719
11045	243886	197697
11046	243905	197672
11047	243927	197650
11048	243948	197627
11049	243970	197604
11050	243991	197582
11051	244012	197559
11052	244034	197536
11053	244054	197513
11054	244076	197490
11055	244097	197467
11056	244118	197444
11057	244138	197421
11058	244159	197398
11059	244181	197376
11060	244202	197353
11061	244223	197330
11062	244244	197307
11063	244266	197285
11064	244287	197262
11065	244309	197240
11066	244333	197219
11067	244355	197198
11068	244378	197176
11069	244401	197155
11070	244424	197133
11071	244447	197112
11072	244469	197090
11073	244492	197068
11074	244514	197046
11075	244537	197025
11076	244560	197004
11077	244583	196982
11078	244605	196960
11079	244628	196939
11080	244653	196919
11081	244676	196897
11082	244697	196875
11083	244720	196854
11084	244746	196834
11085	244771	196815
11086	244794	196794
11087	244820	196775
11088	244845	196754
11089	244870	196735
11090	244896	196716
11091	244919	196695
11092	244943	196674
11093	244967	196654
11094	244993	196635
11095	245017	196614
11096	245040	196593
11097	245064	196572
11098	245088	196552
11099	245112	196531
11100	245136	196511
11101	245160	196490
11102	245185	196470
11103	245210	196451
11104	245234	196430
11105	245259	196410
11106	245282	196389
11107	245308	196370
11108	245333	196350
11109	245356	196329
11110	245379	196307
11111	245403	196287
11112	245429	196268
11113	245453	196247
11114	245477	196227
11115	245501	196206
11116	245525	196186
11117	245548	196165
11118	245573	196144
11119	245596	196123
11120	245619	196102
11121	245644	196082
11122	245667	196061
11123	245692	196041
11124	245716	196020
11125	245740	196000
11126	245765	195980
11127	245789	195960
11128	245814	195940
11129	245839	195920
11130	245864	195900
11131	245887	195879
11132	245912	195859
11133	245936	195839
11134	245959	195817
11135	245983	195796
11136	246008	195777
11137	246032	195756
11138	246056	195735
11139	246080	195715
11140	246106	195696
11141	246132	195677
11142	246156	195657
11143	246179	195635
11144	246203	195614
11145	246227	195594
11146	246251	195573
11147	246273	195551
11148	246298	195531
11149	246322	195511
11150	246347	195491
11151	246372	195472
11152	246397	195451
11153	246420	195430
11154	246442	195409
11155	246467	195388
11156	246490	195367
11157	246515	195347
11158	246537	195325
11159	246558	195302
11160	246579	195279
11161	246599	195256
11162	246621	195233
11163	246642	195210
11164	246662	195187
11165	246684	195164
11166	246706	195142
11167	246726	195118
11168	246746	195095
11169	246767	195072
11170	246788	195049
11171	246810	195026
11172	246831	195004
11173	246852	194981
11174	246876	194960
11175	246898	194938
11176	246919	194915
11177	246941	194893
11178	246963	194871
11179	246984	194847
11180	247006	194825
11181	247026	194802
11182	247048	194780
11183	247069	194757
11184	247091	194735
11185	247112	194712
11186	247133	194689
11187	247155	194666
11188	247176	194643
11189	247198	194621
11190	247221	194600
11191	247243	194578
11192	247264	194555
11193	247285	194532
11194	247307	194510
11195	247328	194487
11196	247351	194465
11197	247373	194443
11198	247395	194421
11199	247415	194397
11200	247438	194376
11201	247461	194354
11202	247481	194331
11203	247503	194309
11204	247526	194287
11205	247548	194265
11206	247570	194243
11207	247591	194220
11208	247615	194199
11209	247636	194177
11210	247657	194154
11211	247678	194131
11212	247700	194109
11213	247721	194085
11214	247741	194062
11215	247763	194039
11216	247783	194016
11217	247804	193993
11218	247826	193971
11219	247849	193949
11220	247869	193926
11221	247891	193903
11222	247912	193880
11223	247934	193858
11224	247955	193836
11225	247977	193813
11226	248000	193792
11227	248020	193768
11228	248042	193746
11229	248064	193724
11230	248086	193701
11231	248106	193678
11232	248128	193656
11233	248148	193633
11234	248170	193610
11235	248194	193589
11236	248216	193567
11237	248238	193545
11238	248259	193523
11239	248281	193500
11240	248303	193478
11241	248322	193453
11242	248345	193432
11243	248366	193409
11244	248386	193385
11245	248406	193362
11246	248426	193338
11247	248448	193316
11248	248469	193293
11249	248489	193269
11250	248513	193248
11251	248537	193228
11252	248560	193206
11253	248583	193185
11254	248607	193164
11255	248631	193144
11256	248656	193124
11257	248678	193102
11258	248701	193080
11259	248724	193059
11260	248748	193038
11261	248771	193017
11262	248794	192996
11263	248818	192975
11264	248841	192954
11265	248866	192934
11266	248889	192913
11267	248912	192892
11268	248937	192871
11269	248961	192851
11270	248987	192832
11271	249010	192811
11272	249034	192790
11273	249058	192769
11274	249081	192748
11275	249105	192727
11276	249128	192706
11277	249153	192686
11278	249176	192665
11279	249201	192645
11280	249225	192624
11281	249248	192602
11282	249270	192581
11283	249294	192560
11284	249318	192539
11285	249342	192519
11286	249366	192498
11287	249390	192477
11288	249415	192457
11289	249439	192437
11290	249463	192416
11291	249488	192396
11292	249511	192375
11293	249536	192355
11294	249559	192334
11295	249582	192312
11296	249606	192292
11297	249629	192271
11298	249653	192250
11299	249676	192228
11300	249700	192208
11301	249723	192187
11302	249746	192165
11303	249772	192146
11304	249796	192125
11305	249820	192104
11306	249843	192083
11307	249866	192062
11308	249890	192041
11309	249916	192022
11310	249940	192001
11311	249964	191980
11312	249987	191959
11313	250010	191938
11314	250036	191919
11315	250059	191898
11316	250083	191877
11317	250108	191857
11318	250131	191836
11319	250155	191815
11320	250179	191794
11321	250203	191774
11322	250228	191754
11323	250253	191734
11324	250279	191714
11325	250303	191694
11326	250325	191672
11327	250350	191652
11328	250373	191631
11329	250398	191611
11330	250422	191590
11331	250445	191569
11332	250469	191548
11333	250494	191528
11334	250520	191509
11335	250544	191488
11336	250567	191467
11337	250592	191447
11338	250615	191426
11339	250639	191405
11340	250663	191384
11341	250686	191363
11342	250709	191342
11343	250734	191322
11344	250760	191302
11345	250786	191283
11346	250809	191262
11347	250833	191241
11348	250858	191221
11349	250882	191201
11350	250908	191182
11351	250932	191161
11352	250956	191140
11353	250981	191120
11354	251005	191100
11355	251029	191079
11356	251053	191058
11357	251077	191038
11358	251101	191017
11359	251124	190995
11360	251149	190976
11361	251173	190955
11362	251198	190935
11363	251222	190914
11364	251245	190893
11365	251268	190872
11366	251292	190851
11367	251316	190830
11368	251340	190810
11369	251365	190789
11370	251388	190768
11371	251413	190748
11372	251437	190728
11373	251462	190708
11374	251484	190686
11375	251508	190665
11376	251532	190644
11377	251556	190624
11378	251578	190601
11379	251600	190579
11380	251625	190559
11381	251649	190538
11382	251670	190516
11383	251694	190495
11384	251718	190474
11385	251742	190454
11386	251767	190434
11387	251792	190414
11388	251817	190394
11389	251840	190372
11390	251864	190352
11391	251888	190331
11392	251911	190309
11393	251933	190287
11394	251957	190267
11395	251980	190245
11396	252004	190225
11397	252028	190204
11398	252052	190183
11399	252075	190161
11400	252099	190141
11401	252122	190119
11402	252145	190098
11403	252168	190077
11404	252192	190056
11405	252217	190036
11406	252241	190015
11407	252266	189995
11408	252289	189974
11409	252313	189953
11410	252338	189933
11411	252362	189912
11412	252386	189892
11413	252409	189871
11414	252435	189851
11415	252459	189831
11416	252484	189811
11417	252507	189789
11418	252531	189769
11419	252556	189749
11420	252580	189728
11421	252605	189708
11422	252630	189688
11423	252654	189667
11424	252677	189646
11425	252703	189627
11426	252727	189606
11427	252751	189585
11428	252775	189565
11429	252800	189544
11430	252825	189524
11431	252849	189504
11432	252873	189483
11433	252899	189464
11434	252922	189443
11435	252947	189423
11436	252972	189403
11437	252996	189382
11438	253020	189361
11439	253044	189340
11440	253066	189318
11441	253090	189298
11442	253114	189277
11443	253138	189256
11444	253163	189236
11445	253186	189215
11446	253210	189194
11447	253234	189173
11448	253259	189153
11449	253281	189131
11450	253304	189110
11451	253328	189089
11452	253352	189068
11453	253374	189046
11454	253399	189026
11455	253422	189005
11456	253445	188983
11457	253469	188962
11458	253492	188941
11459	253516	188920
11460	253539	188898
11461	253559	188875
11462	253580	188852
11463	253601	188829
11464	253623	188807
11465	253645	188785
11466	253666	188761
11467	253688	188739
11468	253709	188716
11469	253730	188694
11470	253750	188670
11471	253772	188648
11472	253795	188626
11473	253816	188603
11474	253838	188581
11475	253860	188559
11476	253881	188536
11477	253902	188513
11478	253924	188491
11479	253945	188468
11480	253968	188446
11481	253989	188423
11482	254011	188401
11483	254032	188378
11484	254054	188356
11485	254076	188334
11486	254097	188311
11487	254119	188288
11488	254139	188265
11489	254161	188243
11490	254182	188220
11491	254205	188199
11492	254226	188175
11493	254246	188151
11494	254267	188129
11495	254289	188107
11496	254309	188083
11497	254332	188061
11498	254355	188040
11499	254377	188017
11500	254401	187997
11501	254426	187977
11502	254449	187956
11503	254473	187935
11504	254496	187913
11505	254521	187893
11506	254544	187872
11507	254569	187852
11508	254593	187831
11509	254618	187811
11510	254641	187789
11511	254664	187768
11512	254688	187747
11513	254712	187727
11514	254736	187706
11515	254762	187687
11516	254786	187666
11517	254809	187645
11518	254833	187623
11519	254856	187602
11520	254880	187581
11521	254903	187560
11522	254928	187540
11523	254950	187518
11524	254976	187498
11525	255001	187478
11526	255025	187457
11527	255048	187436
11528	255072	187415
11529	255095	187394
11530	255119	187374
11531	255144	187353
11532	255167	187332
11533	255191	187311
11534	255214	187290
11535	255236	187268
11536	255261	187247
11537	255284	187226
11538	255307	187205
11539	255332	187184
11540	255356	187164
11541	255381	187143
11542	255404	187122
11543	255426	187100
11544	255451	187080
11545	255474	187059
11546	255498	187038
11547	255522	187017
11548	255547	186997
11549	255571	186976
11550	255595	186955
11551	255619	186934
11552	255644	186914
11553	255668	186893
11554	255692	186873
11555	255714	186851
11556	255739	186831
11557	255763	186810
11558	255787	186789
11559	255810	186768
11560	255834	186747
11561	255859	186727
