iter	Logloss
9122	0.3689011894
9123	0.3688873502
9124	0.368872578
9125	0.3688585055
9126	0.3688454438
9127	0.3688199424
9128	0.3688003887
9129	0.3687841393
9130	0.3687689395
9131	0.3687489193
9132	0.3687241176
9133	0.3686989271
9134	0.3686747085
9135	0.3686526669
9136	0.3686283705
9137	0.3686103718
9138	0.3685915956
9139	0.3685772899
9140	0.3685564145
9141	0.368536783
9142	0.3685155966
9143	0.3684954987
9144	0.3684723297
9145	0.3684546808
9146	0.3684404529
9147	0.3684215989
9148	0.3684011122
9149	0.3683787596
9150	0.3683558627
9151	0.3683366978
9152	0.3683191655
9153	0.3682924201
9154	0.3682745769
9155	0.3682601934
9156	0.368241495
9157	0.3682217858
9158	0.3682038259
9159	0.3681797628
9160	0.3681567882
9161	0.3681350964
9162	0.3681138711
9163	0.3680952115
9164	0.3680730532
9165	0.3680564151
9166	0.3680403601
9167	0.3680195235
9168	0.3679981039
9169	0.3679723303
9170	0.3679489281
9171	0.3679267309
9172	0.367906944
9173	0.3678848635
9174	0.3678630939
9175	0.3678449397
9176	0.3678217318
9177	0.3677999623
9178	0.3677811861
9179	0.3677631096
9180	0.3677385411
9181	0.3677198038
9182	0.3677031268
9183	0.3676836508
9184	0.3676655355
9185	0.3676455542
9186	0.3676254174
9187	0.3676112672
9188	0.3675914025
9189	0.3675711879
9190	0.367549846
9191	0.3675294759
9192	0.36751
9193	0.3674786285
9194	0.3674569368
9195	0.3674339621
9196	0.3674116484
9197	0.3673974593
9198	0.3673764284
9199	0.3673575356
9200	0.367330829
9201	0.3673096037
9202	0.3672960366
9203	0.3672723234
9204	0.3672504373
9205	0.3672355096
9206	0.3672127682
9207	0.3671869169
9208	0.3671673243
9209	0.367143028
9210	0.367125418
9211	0.3671044648
9212	0.3670762422
9213	0.3670584378
9214	0.3670313425
9215	0.3670131494
9216	0.3669942955
9217	0.3669797176
9218	0.36696168
9219	0.366944381
9220	0.3669233112
9221	0.3669105605
9222	0.3668917454
9223	0.366869626
9224	0.3668543874
9225	0.3668342506
9226	0.366813103
9227	0.3668036955
9228	0.3667788549
9229	0.3667591068
9230	0.366742974
9231	0.3667283962
9232	0.3667050717
9233	0.3666992406
9234	0.3666790261
9235	0.3666602498
9236	0.3666464495
9237	0.3666284119
9238	0.366612007
9239	0.3665982456
9240	0.3665802468
9241	0.3665599934
9242	0.3665354249
9243	0.3665159101
9244	0.3664927411
9245	0.366470544
9246	0.366452934
9247	0.3664354795
9248	0.3664210572
9249	0.3663944672
9250	0.3663764685
9251	0.3663560985
9252	0.3663375166
9253	0.3663220058
9254	0.3662998087
9255	0.3662866303
9256	0.3662713139
9257	0.3662553366
9258	0.3662386208
9259	0.3662184451
9260	0.3662007185
9261	0.3661820589
9262	0.3661610668
9263	0.366141241
9264	0.366123942
9265	0.3661014727
9266	0.3660791201
9267	0.3660587889
9268	0.3660403626
9269	0.3660206922
9270	0.3660052981
9271	0.3659784749
9272	0.3659684843
9273	0.3659488528
9274	0.3659294935
9275	0.3659127387
9276	0.3658913191
9277	0.3658721152
9278	0.3658518618
9279	0.365829548
9280	0.3658089059
9281	0.3657895465
9282	0.3657731416
9283	0.3657610518
9284	0.3657339954
9285	0.3657154135
9286	0.3656965595
9287	0.3656765782
9288	0.3656551974
9289	0.3656427577
9290	0.3656221544
9291	0.3655960699
9292	0.3655832414
9293	0.3655672252
9294	0.3655487211
9295	0.3655301393
9296	0.3654998174
9297	0.3654799916
9298	0.3654619929
9299	0.3654419338
9300	0.3654146442
9301	0.3653891427
9302	0.3653674898
9303	0.3653503074
9304	0.3653302873
9305	0.3653126773
9306	0.3652922683
9307	0.3652749305
9308	0.3652598473
9309	0.3652354732
9310	0.3652187573
9311	0.3652018082
9312	0.3651871526
9313	0.3651693871
9314	0.36515306
9315	0.3651311738
9316	0.3651098319
9317	0.3650875959
9318	0.3650666816
9319	0.3650487995
9320	0.365025786
9321	0.3650057269
9322	0.3649861344
9323	0.364967086
9324	0.3649528581
9325	0.3649353647
9326	0.364918299
9327	0.3648981622
9328	0.3648849449
9329	0.3648652357
9330	0.364852485
9331	0.3648273334
9332	0.3648059138
9333	0.3647824338
9334	0.3647626469
9335	0.3647394001
9336	0.3647215569
9337	0.3647025085
9338	0.3646833824
9339	0.3646676384
9340	0.3646465298
9341	0.3646269761
9342	0.364605673
9343	0.3645841367
9344	0.3645666434
9345	0.3645600736
9346	0.3645399368
9347	0.3645171177
9348	0.3644918495
9349	0.364473151
9350	0.3644523533
9351	0.3644358318
9352	0.3644189993
9353	0.3644034108
9354	0.3643853732
9355	0.3643709897
9356	0.3643494535
9357	0.3643254292
9358	0.36430883
9359	0.3642957683
9360	0.3642828232
9361	0.3642591877
9362	0.3642432881
9363	0.3642219462
9364	0.3642018872
9365	0.3641831498
9366	0.3641731203
9367	0.3641511953
9368	0.3641398051
9369	0.3641082393
9370	0.3640919899
9371	0.3640713866
9372	0.3640601131
9373	0.3640475179
9374	0.3640291693
9375	0.3640110928
9376	0.3639961651
9377	0.3639746289
9378	0.3639562414
9379	0.3639394089
9380	0.3639217989
9381	0.3639041889
9382	0.3638838966
9383	0.3638629434
9384	0.3638428844
9385	0.3638269848
9386	0.3638115907
9387	0.3637926978
9388	0.3637746213
9389	0.3637502861
9390	0.3637343477
9391	0.3637189147
9392	0.3637008382
9393	0.3636816344
9394	0.3636641021
9395	0.3636445484
9396	0.3636199799
9397	0.3635988713
9398	0.3635810669
9399	0.3635593751
9400	0.3635352732
9401	0.3635157583
9402	0.3634906456
9403	0.3634765732
9404	0.3634539873
9405	0.3634359497
9406	0.3634185341
9407	0.3634001855
9408	0.3633754615
9409	0.3633515928
9410	0.3633323112
9411	0.3633121744
9412	0.3632945644
9413	0.3632754772
9414	0.3632610549
9415	0.3632426285
9416	0.3632215587
9417	0.3632056981
9418	0.3631924809
9419	0.3631731604
9420	0.3631599432
9421	0.3631401174
9422	0.3631227795
9423	0.3631054028
9424	0.3630865099
9425	0.3630651291
9426	0.3630421934
9427	0.3630244279
9428	0.3630011034
9429	0.362979606
9430	0.3629590416
9431	0.3629424423
9432	0.3629280589
9433	0.362914414
9434	0.3628948215
9435	0.3628717691
9436	0.3628571135
9437	0.3628379486
9438	0.3628141965
9439	0.362795187
9440	0.3627749724
9441	0.3627580233
9442	0.3627413852
9443	0.362718566
9444	0.3627064373
9445	0.3626836959
9446	0.3626648031
9447	0.3626554733
9448	0.3626363861
9449	0.3626204088
9450	0.362605831
9451	0.3625839837
9452	0.3625612035
9453	0.362547753
9454	0.3625355465
9455	0.3625142046
9456	0.3624947675
9457	0.3624799176
9458	0.3624580703
9459	0.3624336185
9460	0.3624194294
9461	0.3624004588
9462	0.3623740633
9463	0.3623562978
9464	0.3623393875
9465	0.3623166073
9466	0.3623000858
9467	0.3622787439
9468	0.3622532813
9469	0.3622338442
9470	0.3622153401
9471	0.3621979634
9472	0.362173045
9473	0.3621512366
9474	0.3621309443
9475	0.3621120126
9476	0.3620946359
9477	0.3620722832
9478	0.3620556062
9479	0.3620350418
9480	0.362017976
9481	0.3619922802
9482	0.3619669731
9483	0.3619456312
9484	0.3619300427
9485	0.3619085064
9486	0.3618884473
9487	0.3618702154
9488	0.3618510893
9489	0.361835734
9490	0.3618255878
9491	0.3618118264
9492	0.3617913397
9493	0.3617713973
9494	0.3617521934
9495	0.3617350499
9496	0.3617197335
9497	0.361704767
9498	0.3616842414
9499	0.3616679531
9500	0.361645756
9501	0.3616285736
9502	0.3616096808
9503	0.3615935091
9504	0.3615799032
9505	0.3615599219
9506	0.3615412623
9507	0.3615163828
9508	0.3614945744
9509	0.3614756038
9510	0.361454845
9511	0.3614322591
9512	0.3614128998
9513	0.361392141
9514	0.361376708
9515	0.3613518285
9516	0.3613348794
9517	0.361319563
9518	0.3613024583
9519	0.3612898242
9520	0.3612764515
9521	0.361264556
9522	0.3612419702
9523	0.3612277033
9524	0.3612064392
9525	0.3611927166
9526	0.3611708693
9527	0.3611532205
9528	0.3611296238
9529	0.3611115474
9530	0.361094676
9531	0.3610807202
9532	0.361058523
9533	0.3610354706
9534	0.361013118
9535	0.361003866
9536	0.360985634
9537	0.3609650307
9538	0.3609497143
9539	0.3609232021
9540	0.3609099071
9541	0.3608868936
9542	0.3608666013
9543	0.3608457648
9544	0.3608262499
9545	0.360807707
9546	0.3607857431
9547	0.3607601639
9548	0.3607333018
9549	0.3607120377
9550	0.3606929116
9551	0.3606800831
9552	0.3606607238
9553	0.3606419476
9554	0.3606248429
9555	0.3606034233
9556	0.3605837918
9557	0.3605656376
9558	0.3605470169
9559	0.3605281241
9560	0.3605051494
9561	0.3604921266
9562	0.3604749053
9563	0.3604552739
9564	0.3604344373
9565	0.3604230472
9566	0.3604026772
9567	0.3603853393
9568	0.3603679625
9569	0.3603500804
9570	0.3603326259
9571	0.3603091459
9572	0.3602914582
9573	0.3602748589
9574	0.360259698
9575	0.3602373842
9576	0.3602170919
9577	0.3601950503
9578	0.360178451
9579	0.3601621628
9580	0.360144786
9581	0.360126243
9582	0.3601080111
9583	0.3600897791
9584	0.3600728688
9585	0.3600567749
9586	0.3600404089
9587	0.3600195724
9588	0.3599981527
9589	0.3599771607
9590	0.3599556244
9591	0.3599359929
9592	0.3599176832
9593	0.3598905879
9594	0.3598743385
9595	0.3598585167
9596	0.3598391963
9597	0.3598208477
9598	0.3598021492
9599	0.3597827121
9600	0.3597638582
9601	0.3597425551
9602	0.3597224961
9603	0.3597051193
9604	0.3596891032
9605	0.3596650401
9606	0.3596547384
9607	0.35964467
9608	0.3596270989
9609	0.3596130264
9610	0.3595900907
9611	0.3595697984
9612	0.3595522661
9613	0.3595273478
9614	0.3595012244
9615	0.3594839254
9616	0.3594616116
9617	0.3594377429
9618	0.3594220766
9619	0.3594046221
9620	0.3593825027
9621	0.3593642319
9622	0.3593384972
9623	0.3593228698
9624	0.3593055319
9625	0.3592775036
9626	0.3592633146
9627	0.3592412729
9628	0.3592192313
9629	0.3591979282
9630	0.359179463
9631	0.3591554776
9632	0.3591321532
9633	0.3591107335
9634	0.3590980216
9635	0.3590808393
9636	0.3590640068
9637	0.3590409544
9638	0.3590231889
9639	0.3590136259
9640	0.358990107
9641	0.3589742852
9642	0.3589569085
9643	0.3589363829
9644	0.3589175289
9645	0.3589053225
9646	0.3588832419
9647	0.3588658263
9648	0.3588481386
9649	0.3588290125
9650	0.3588083703
9651	0.3587888944
9652	0.3587640927
9653	0.3587431395
9654	0.3587231193
9655	0.3586984731
9656	0.3586835065
9657	0.358672233
9658	0.3586550895
9659	0.3586359246
9660	0.3586163709
9661	0.3585947957
9662	0.3585743479
9663	0.3585532392
9664	0.3585315086
9665	0.3585164254
9666	0.3585045688
9667	0.3584805834
9668	0.3584650727
9669	0.3584518554
9670	0.3584215336
9671	0.3584025241
9672	0.358387752
9673	0.3583703752
9674	0.3583463899
9675	0.3583266418
9676	0.3583128415
9677	0.3582910331
9678	0.3582720625
9679	0.3582558131
9680	0.3582362205
9681	0.3582211373
9682	0.3582040327
9683	0.3581889495
9684	0.3581723114
9685	0.35815855
9686	0.3581422228
9687	0.3581268286
9688	0.358110968
9689	0.3580948352
9690	0.3580753204
9691	0.358059693
9692	0.3580428605
9693	0.3580204301
9694	0.3580018871
9695	0.3579717985
9696	0.3579510786
9697	0.3579318748
9698	0.3579101052
9699	0.3578916789
9700	0.3578714643
9701	0.357851794
9702	0.3578317738
9703	0.3578103541
9704	0.3577944157
9705	0.3577825203
9706	0.3577607119
9707	0.357745823
9708	0.3577340831
9709	0.3577150347
9710	0.3576894944
9711	0.3576675305
9712	0.357651009
9713	0.3576316497
9714	0.3576161777
9715	0.3575902876
9716	0.3575767205
9717	0.3575607432
9718	0.3575456212
9719	0.3575327927
9720	0.3575157658
9721	0.3574945405
9722	0.3574705552
9723	0.3574454813
9724	0.3574341301
9725	0.3574165201
9726	0.3574001541
9727	0.3573774127
9728	0.3573579367
9729	0.357333446
9730	0.3573181685
9731	0.3573028521
9732	0.3572845812
9733	0.3572635114
9734	0.3572410422
9735	0.3572216051
9736	0.3572038396
9737	0.3571847912
9738	0.3571644212
9739	0.3571476664
9740	0.357131417
9741	0.3571173446
9742	0.3571013284
9743	0.3570810361
9744	0.3570607049
9745	0.3570432893
9746	0.3570211311
9747	0.357001072
9748	0.3569784861
9749	0.356961537
9750	0.3569455986
9751	0.3569245288
9752	0.3569035367
9753	0.3568906305
9754	0.3568685111
9755	0.3568518341
9756	0.3568368676
9757	0.3568156034
9758	0.3567969049
9759	0.3567775067
9760	0.3567564369
9761	0.3567432975
9762	0.3567284475
9763	0.3567141419
9764	0.3566946659
9765	0.3566758119
9766	0.3566562194
9767	0.35663686
9768	0.3566209994
9769	0.356603817
9770	0.3565899778
9771	0.3565666533
9772	0.3565476439
9773	0.3565326384
9774	0.3565094694
9775	0.3564839291
9776	0.3564669022
9777	0.3564468432
9778	0.3564319544
9779	0.3564109623
9780	0.3563991446
9781	0.356381418
9782	0.3563612034
9783	0.3563459259
9784	0.3563274218
9785	0.3563110169
9786	0.3562941455
9787	0.3562731923
9788	0.3562627352
9789	0.3562481574
9790	0.3562284482
9791	0.3562113047
9792	0.3561934614
9793	0.3561765123
9794	0.3561578138
9795	0.3561363164
9796	0.3561203391
9797	0.3561059168
9798	0.3560857411
9799	0.3560701137
9800	0.3560520761
9801	0.3560304232
9802	0.3560166229
9803	0.3559994405
9804	0.3559824914
9805	0.3559595168
9806	0.3559416735
9807	0.3559214201
9808	0.3558977457
9809	0.3558848784
9810	0.3558626812
9811	0.3558438273
9812	0.3558302991
9813	0.3558112119
9814	0.3557882372
9815	0.3557698109
9816	0.355743221
9817	0.355728371
9818	0.3557155814
9819	0.3556974661
9820	0.3556788454
9821	0.3556547434
9822	0.3556337125
9823	0.3556183183
9824	0.3555952659
9825	0.3555716305
9826	0.3555582577
9827	0.3555430579
9828	0.3555247871
9829	0.3555126584
9830	0.3554941154
9831	0.3554758834
9832	0.355460256
9833	0.3554423739
9834	0.3554204877
9835	0.3553880278
9836	0.355363576
9837	0.3553435169
9838	0.3553254016
9839	0.3553093465
9840	0.3552921253
9841	0.3552735434
9842	0.3552539897
9843	0.3552369629
9844	0.3552189252
9845	0.3552074574
9846	0.3551922964
9847	0.3551807897
9848	0.3551601086
9849	0.3551457252
9850	0.3551279986
9851	0.355108717
9852	0.355084926
9853	0.3550668107
9854	0.355048501
9855	0.3550373052
9856	0.3550210169
9857	0.3550038734
9858	0.3549854082
9859	0.3549674872
9860	0.3549563303
9861	0.3549404697
9862	0.3549273691
9863	0.3549076599
9864	0.3548869788
9865	0.3548651704
9866	0.3548454224
9867	0.3548312722
9868	0.3548203874
9869	0.3548031273
9870	0.3547901044
9871	0.3547779368
9872	0.3547558563
9873	0.3547386351
9874	0.3547205975
9875	0.3546956791
9876	0.3546739873
9877	0.3546575436
9878	0.3546355019
9879	0.3546168035
9880	0.354603042
9881	0.3545854709
9882	0.354564751
9883	0.3545484238
9884	0.3545175189
9885	0.3545036797
9886	0.3544849812
9887	0.3544691205
9888	0.3544517049
9889	0.3544352612
9890	0.3544192061
9891	0.354397631
9892	0.3543807207
9893	0.3543655598
9894	0.3543399417
9895	0.3543254417
9896	0.35430651
9897	0.3542882002
9898	0.3542739723
9899	0.3542532912
9900	0.3542314051
9901	0.3542122013
9902	0.3541955242
9903	0.3541779531
9904	0.3541618981
9905	0.3541419945
9906	0.3541239958
9907	0.3541083295
9908	0.354078202
9909	0.3540671618
9910	0.3540496295
9911	0.3540317086
9912	0.3540125047
9913	0.3539982768
9914	0.3539808223
9915	0.3539649228
9916	0.3539425312
9917	0.3539257376
9918	0.3539028019
9919	0.3538918782
9920	0.3538785055
9921	0.3538566194
9922	0.3538418861
9923	0.3538229932
9924	0.3538059663
9925	0.3537887062
9926	0.3537678697
9927	0.3537501431
9928	0.3537360317
9929	0.3537232421
9930	0.3537079257
9931	0.3536891495
9932	0.3536743385
9933	0.3536577392
9934	0.3536437445
9935	0.35362629
9936	0.3536075915
9937	0.3535923529
9938	0.3535730713
9939	0.3535565498
9940	0.3535367628
9941	0.3535190362
9942	0.3534940401
9943	0.3534805508
9944	0.3534644958
9945	0.3534470801
9946	0.3534359233
9947	0.3534186243
9948	0.3533989151
9949	0.3533793225
9950	0.3533708479
9951	0.3533551039
9952	0.3533459685
9953	0.3533250153
9954	0.3533054227
9955	0.3532797658
9956	0.353265499
9957	0.3532534091
9958	0.3532324171
9959	0.3531979746
9960	0.3531794705
9961	0.3531607331
9962	0.3531444449
9963	0.3531229086
9964	0.3531087195
9965	0.3530941028
9966	0.3530828293
9967	0.3530630035
9968	0.3530435275
9969	0.3530281723
9970	0.3530078411
9971	0.3529873933
9972	0.352965546
9973	0.3529456424
9974	0.3529220458
9975	0.352907468
9976	0.3528858928
9977	0.3528668445
9978	0.3528444919
9979	0.3528207786
9980	0.3528022745
9981	0.3527808549
9982	0.3527627395
9983	0.3527441966
9984	0.3527234378
9985	0.3527026012
9986	0.3526860408
9987	0.3526666037
9988	0.3526440567
9989	0.3526318114
9990	0.3526114413
9991	0.3525946088
9992	0.352572917
9993	0.3525535188
9994	0.3525399517
9995	0.35251515
9996	0.352495402
9997	0.3524761593
9998	0.3524568777
9999	0.3524338642
10000	0.3524096067
10001	0.3523888479
10002	0.3523705382
10003	0.3523524228
10004	0.3523269214
10005	0.3523072899
10006	0.3522827215
10007	0.3522616517
10008	0.3522457521
10009	0.3522298915
10010	0.3522095603
10011	0.3521927667
10012	0.3521760119
10013	0.3521578577
10014	0.3521371378
10015	0.3521141243
10016	0.3520976027
10017	0.3520760665
10018	0.3520556964
10019	0.3520409631
10020	0.3520268907
10021	0.3520029053
10022	0.351980125
10023	0.3519637979
10024	0.351946771
10025	0.3519302884
10026	0.3519130671
10027	0.3518991891
10028	0.3518783525
10029	0.3518650187
10030	0.3518474864
10031	0.351834658
10032	0.3518150654
10033	0.3517959004
10034	0.3517720317
10035	0.3517560933
10036	0.3517314082
10037	0.3517180744
10038	0.3517003478
10039	0.3516842539
10040	0.3516717752
10041	0.3516508221
10042	0.3516370606
10043	0.3516177013
10044	0.3516008299
10045	0.3515871073
10046	0.3515714022
10047	0.3515601287
10048	0.3515419356
10049	0.351526036
10050	0.3515058992
10051	0.3514891056
10052	0.3514689299
10053	0.3514504647
10054	0.3514275289
10055	0.3514073144
10056	0.3513883438
10057	0.3513687901
10058	0.3513471372
10059	0.35133392
10060	0.3513215969
10061	0.3512995163
10062	0.3512813232
10063	0.3512642186
10064	0.3512435376
10065	0.3512225066
10066	0.3511990267
10067	0.3511847987
10068	0.3511656726
10069	0.3511496176
10070	0.351132202
10071	0.351117663
10072	0.3511019579
10073	0.3510762621
10074	0.3510597794
10075	0.351047262
10076	0.3510200112
10077	0.3510014682
10078	0.3509882899
10079	0.350963527
10080	0.3509405524
10081	0.3509242253
10082	0.3509015227
10083	0.3508814248
10084	0.350866225
10085	0.3508515695
10086	0.3508370694
10087	0.350820509
10088	0.3508024714
10089	0.3507802743
10090	0.3507644136
10091	0.3507399618
10092	0.3507260059
10093	0.350706841
10094	0.3506868597
10095	0.3506694829
10096	0.3506481799
10097	0.3506270712
10098	0.3506117548
10099	0.3505966716
10100	0.3505828324
10101	0.350566583
10102	0.350556709
10103	0.3505344341
10104	0.3505159689
10105	0.3504977758
10106	0.3504798937
10107	0.3504597569
10108	0.3504422246
10109	0.3504202218
10110	0.3504014456
10111	0.3503878397
10112	0.3503659535
10113	0.3503477604
10114	0.3503293729
10115	0.3503090418
10116	0.3502926757
10117	0.3502736274
10118	0.3502493699
10119	0.3502258511
10120	0.3502054421
10121	0.350182001
10122	0.3501672288
10123	0.3501470532
10124	0.350131348
10125	0.3501166924
10126	0.3500981883
10127	0.3500752526
10128	0.3500600139
10129	0.3500404213
10130	0.3500227725
10131	0.3500073394
10132	0.3499936169
10133	0.3499786114
10134	0.3499693594
10135	0.3499469679
10136	0.3499279584
10137	0.3499088323
10138	0.3498881124
10139	0.3498757893
10140	0.3498547973
10141	0.3498423964
10142	0.3498240089
10143	0.3498031724
10144	0.3497923265
10145	0.3497744055
10146	0.3497611494
10147	0.3497430729
10148	0.3497228973
10149	0.349711546
10150	0.3496917591
10151	0.3496744212
10152	0.3496585605
10153	0.3496302213
10154	0.3496105121
10155	0.3495947292
10156	0.3495772358
10157	0.3495588483
10158	0.3495364179
10159	0.3495202463
10160	0.3495063682
10161	0.3494921791
10162	0.349471537
10163	0.3494563372
10164	0.3494345676
10165	0.3494187459
10166	0.3494015246
10167	0.349383176
10168	0.3493647108
10169	0.3493464399
10170	0.3493312401
10171	0.3493183339
10172	0.3493003741
10173	0.349279382
10174	0.3492673699
10175	0.3492468444
10176	0.3492313724
10177	0.3492183885
10178	0.349198757
10179	0.3491834406
10180	0.3491713119
10181	0.3491534298
10182	0.3491376469
10183	0.34912338
10184	0.3490920475
10185	0.3490696171
10186	0.3490566331
10187	0.3490389065
10188	0.349025456
10189	0.3490017817
10190	0.3489857655
10191	0.3489735979
10192	0.3489618968
10193	0.3489413324
10194	0.3489258605
10195	0.3489097277
10196	0.3488951887
10197	0.3488764903
10198	0.3488649835
10199	0.3488423976
10200	0.3488258373
10201	0.3488054283
10202	0.3487883626
10203	0.3487744067
10204	0.3487555139
10205	0.3487379817
10206	0.3487112751
10207	0.348687212
10208	0.3486688245
10209	0.3486508647
10210	0.3486327105
10211	0.3486135066
10212	0.3485989288
10213	0.3485813966
10214	0.3485600158
10215	0.3485467597
10216	0.3485337369
10217	0.3485136778
10218	0.3484882152
10219	0.3484702554
10220	0.3484556387
10221	0.348443199
10222	0.3484272994
10223	0.3484107002
10224	0.3483921183
10225	0.3483727979
10226	0.3483603581
10227	0.3483487348
10228	0.348332913
10229	0.3483140979
10230	0.3482966434
10231	0.3482762733
10232	0.3482593242
10233	0.3482421418
10234	0.3482219661
10235	0.3482039674
10236	0.3481881456
10237	0.3481733346
10238	0.3481572407
10239	0.3481365207
10240	0.3481230314
10241	0.3481066654
10242	0.3480973356
10243	0.3480804642
10244	0.3480657309
10245	0.3480500646
10246	0.348026157
10247	0.348010102
10248	0.3479887212
10249	0.3479719276
10250	0.3479603819
10251	0.347940284
10252	0.3479210802
10253	0.3479018763
10254	0.3478837999
10255	0.3478698052
10256	0.347842049
10257	0.3478217567
10258	0.3478063237
10259	0.3477902686
10260	0.3477763128
10261	0.3477564481
10262	0.3477354172
10263	0.3477145807
10264	0.3476977482
10265	0.3476747347
10266	0.3476528096
10267	0.3476354329
10268	0.3476144797
10269	0.3475888617
10270	0.3475769662
10271	0.3475569071
10272	0.347534088
10273	0.3475151174
10274	0.3475010838
10275	0.3474814524
10276	0.3474603437
10277	0.3474397793
10278	0.347422558
10279	0.3474047925
10280	0.3473909922
10281	0.3473726436
10282	0.3473563942
10283	0.3473347024
10284	0.3473241675
10285	0.3473059356
10286	0.3472963725
10287	0.3472778684
10288	0.347257926
10289	0.3472445921
10290	0.3472297033
10291	0.347210966
10292	0.3471938225
10293	0.3471785061
10294	0.3471635007
10295	0.3471490006
10296	0.3471282418
10297	0.3471066666
10298	0.3470937604
10299	0.347073196
10300	0.3470537589
10301	0.3470378594
10302	0.3470201328
10303	0.3470033391
10304	0.3469891501
10305	0.3469684301
10306	0.3469475936
10307	0.3469361646
10308	0.34691906
10309	0.3469017998
10310	0.3468805746
10311	0.3468621482
10312	0.3468437219
10313	0.3468251011
10314	0.346812778
10315	0.3467944294
10316	0.3467775192
10317	0.346755944
10318	0.3467381008
10319	0.3467220458
10320	0.3466979438
10321	0.3466902078
10322	0.3466679718
10323	0.3466442586
10324	0.3466268041
10325	0.3466058898
10326	0.3465872691
10327	0.3465668213
10328	0.3465473064
10329	0.346532612
10330	0.3465173733
10331	0.3465016682
10332	0.3464841359
10333	0.346467731
10334	0.3464537752
10335	0.3464347269
10336	0.3464225981
10337	0.3464021892
10338	0.3463837629
10339	0.3463638982
10340	0.346342012
10341	0.3463258404
10342	0.346304654
10343	0.3462866941
10344	0.346267257
10345	0.346249025
10346	0.3462273721
10347	0.3462062246
10348	0.3461901307
10349	0.3461682057
10350	0.3461598866
10351	0.3461429375
10352	0.3461248999
10353	0.3461114494
10354	0.3460943448
10355	0.3460832656
10356	0.3460639841
10357	0.3460459076
10358	0.3460227386
10359	0.3460027573
10360	0.3459842143
10361	0.3459634944
10362	0.3459484112
10363	0.3459295961
10364	0.3459172341
10365	0.3458993909
10366	0.3458786321
10367	0.3458551521
10368	0.3458377365
10369	0.3458223423
10370	0.3458060929
10371	0.3457935366
10372	0.3457824963
10373	0.3457664413
10374	0.3457534184
10375	0.3457355752
10376	0.3457173432
10377	0.3457008217
10378	0.3456844557
10379	0.345663658
10380	0.3456471754
10381	0.3456297209
10382	0.345612072
10383	0.3455902247
10384	0.3455681831
10385	0.3455548493
10386	0.3455481629
10387	0.3455307473
10388	0.3455148089
10389	0.3454984817
10390	0.3454839428
10391	0.3454662551
10392	0.3454483729
10393	0.345433523
10394	0.3454173902
10395	0.3453959317
10396	0.3453705469
10397	0.3453543364
10398	0.3453289127
10399	0.3453135574
10400	0.3452912436
10401	0.3452732838
10402	0.34525097
10403	0.3452310275
10404	0.3452119792
10405	0.3452009001
10406	0.3451844952
10407	0.3451703839
10408	0.3451518798
10409	0.3451370687
10410	0.3451163877
10411	0.3451034426
10412	0.345082917
10413	0.3450629357
10414	0.3450475027
10415	0.3450323417
10416	0.3450158591
10417	0.3449994542
10418	0.3449795895
10419	0.3449633401
10420	0.3449472073
10421	0.3449245437
10422	0.344904368
10423	0.3448881186
10424	0.3448713639
10425	0.3448561252
10426	0.3448392149
10427	0.344824365
10428	0.3448054722
10429	0.3447906611
10430	0.3447740619
10431	0.3447548192
10432	0.3447342547
10433	0.344719638
10434	0.3447031554
10435	0.3446876057
10436	0.3446722504
10437	0.3446607437
10438	0.3446434836
10439	0.3446217529
10440	0.3445921308
10441	0.3445742876
10442	0.3445615757
10443	0.3445415555
10444	0.3445324979
10445	0.3445148879
10446	0.3444926907
10447	0.3444702603
10448	0.3444526503
10449	0.344434535
10450	0.3444155644
10451	0.3444009088
10452	0.3443840763
10453	0.3443593912
10454	0.3443394488
10455	0.344329186
10456	0.3443061725
10457	0.3442925666
10458	0.3442721188
10459	0.3442536535
10460	0.3442373264
10461	0.3442189001
10462	0.3442022619
10463	0.3441846519
10464	0.3441654481
10465	0.3441487322
10466	0.3441283233
10467	0.3441119961
10468	0.3440918593
10469	0.3440734718
10470	0.344052713
10471	0.3440335481
10472	0.3440121673
10473	0.3439945184
10474	0.3439765586
10475	0.3439606202
10476	0.3439407166
10477	0.3439192969
10478	0.3439051856
10479	0.3438878866
10480	0.3438680608
10481	0.3438509173
10482	0.3438317523
10483	0.3438152697
10484	0.3437980485
10485	0.3437848701
10486	0.343766988
10487	0.3437472011
10488	0.3437341782
10489	0.3437185119
10490	0.3436998135
10491	0.3436787048
10492	0.3436624165
10493	0.343645895
10494	0.3436284794
10495	0.3436131241
10496	0.3435942701
10497	0.3435822969
10498	0.3435633263
10499	0.3435497204
10500	0.3435323825
10501	0.3435163663
10502	0.343495763
10503	0.3434742267
10504	0.3434587937
10505	0.3434369464
10506	0.3434162265
10507	0.3434046031
10508	0.3433873819
10509	0.3433672062
10510	0.34334843
10511	0.3433303924
10512	0.3433149205
10513	0.3432984378
10514	0.34328386
10515	0.3432666388
10516	0.3432480569
10517	0.3432367057
10518	0.3432184348
10519	0.3432002806
10520	0.3431844199
10521	0.3431699587
10522	0.3431546034
10523	0.3431393648
10524	0.3431235819
10525	0.3431074491
10526	0.3430846688
10527	0.3430644932
10528	0.3430456781
10529	0.3430267852
10530	0.3430055211
10531	0.3429857341
10532	0.3429641201
10533	0.3429442554
10534	0.3429170824
10535	0.342900833
